Date,Title,Lehrstuhl,Description,Link
2022/05/02,Ansätze zur Optimierung der Kooperation zwischen Menschen und Künstlicher Intelligenz: Was wir aus dem Game-Design und insbesondere der Gestaltung von NPCs lernen können?,"Juniorprofessur für Wirtschaftsinformatik, insbesondere Gamification","Künstliche Intelligenz (KI) gilt gemeinhin als zukünftige Schlüsseltechnologie und Potenzialträger, um die Wertschöpfung in Unternehmen weiter zu optimieren und vielfältige Verbesserungen im Alltag zu ermöglichen. Zur vollen Erschließung dieses Potenzials ist die Zusammenarbeit zwischen Menschen und KI essenziell. Eine gelungene Mensch-KI-Kooperation spielt in verschiedenen Bereichen und Anwendungsfeldern eine zentrale Rolle,...",https://gamification.rw.fau.de/2022/05/02/ansaetze-zur-optimierung-der-kooperation-zwischen-menschen-und-kuenstlicher-intelligenz-was-wir-aus-dem-game-design-und-insbesondere-der-gestaltung-von-npcs-lernen-koennen/
2022/04/08,PhD@WIN – Informationsveranstaltung für interessierte Doktoranden:innen,"Juniorprofessur für Wirtschaftsinformatik, insbesondere Gamification","Sie interessieren sich für eine Promotion im Bereich Wirtschaftsinformatik? Gemeinsam mit unseren 13 Wirtschaftsinformatik-Professuren am Institut für Wirtschaftsinformatik (WIN) organisieren wir eine „PhD@WIN“-Veranstaltung, um das Interesse an einer Promotion bei uns zu wecken und offene Fragen zu internen oder externen Promotionen zu beantworten. Wann? Montag, 2. Mai, 17:30 Uhr Wo?...",https://gamification.rw.fau.de/2022/04/08/phdwin-start-your-doctorate/
2022/03/14,Call for Papers: Gamification Minitrack auf der 56th Hawaii International Conference on System Science,"Juniorprofessur für Wirtschaftsinformatik, insbesondere Gamification","Zusammen mit der Gamification Group aus Finnland veranstalten wir einen Gamification-Minitrack auf der nächsten Hawaii International Conference on System Sciences, HICSS, im Januar 2023 auf Maui, Hawaii, USA. Bis zum 15. Juni 2022 laden wir Gamification-Forscher/innen ein neue wissenschaftliche Beiträge bei uns einzureichen. Bitte lesen Sie den vollständigen Call for...",https://gamification.rw.fau.de/2022/03/14/call-for-papers-gamification-minitrack-auf-der-56th-hawaii-international-conference-on-system-science/
2022/03/06,Wir stellen ein! Wissenschaftliche/r Mitarbeiter/in (m/w/d) gesucht im Bereich Gamification,"Juniorprofessur für Wirtschaftsinformatik, insbesondere Gamification","Wir suchen eine/n wissenschaftliche/n Mitarbeiter/in (m/w/d) für die Unterstützung in einem Forschungsprojekt mit unserem Partner der adidas AG. Im Rahmen des Projekts entwickeln und erforschen Sie innovative Gamification-Ansätze zur Optimierung der Leistungsdiagnostik und des Trainings in Teamsportarten, insbesondere im Fußball. Die Möglichkeit zur Promotion ist gegeben und wird unterstützt. Interesse?...",https://gamification.rw.fau.de/2022/03/06/wir-stellen-ein-wissenschaftliche-r-mitarbeiter-in-m-w-d-gesucht-im-bereich-gamification/
2022/02/22,Spielen Sie für die Wissenschaft – Teilnehmer gesucht für ein interaktives Experiment im offenen Innovationslabor JOSEPHs,"Juniorprofessur für Wirtschaftsinformatik, insbesondere Gamification",Am 26. Februar 2022 und 5. März 2022 von 10:00 bis 17:00 Uhr laden wir Sie herzlich ein uns im offenen Innovationslabor JOSEPHS in Nürnberg zu besuchen und dort einen unserer innovativen Gamification-Prototypen zu testen. Zusammen mit STABILO haben wir einen neuartigen textbasierten Spielansatz mit einem STABILO Digipen als Eingabegerät entwickelt. Dieser kann...,https://gamification.rw.fau.de/2022/02/22/spielen-sie-fuer-die-wissenschaft-teilnehmer-gesucht-fuer-ein-interaktives-experiment-im-open-innovation-lab-josephs/
2022/01/09,Aufruf zum Einreichen von Artikeln zu Gamification & Innovation,"Juniorprofessur für Wirtschaftsinformatik, insbesondere Gamification",Am 5. und 6. August 2022 findet erstmalig die interdisziplinäre StartPLAY Konferenz zu Gamification und Entrepreneurship an der Universität Koblenz-Landau statt. Ziel der Konferenz ist es Praxis und Wissenschaft zusammenzubringen und gemeinsam neue Innovationen und Impulse zu an der Schnittstelle Unternehmertum und Gaming zu generieren. Als Track-Chair für &#8222;Gamification &#38; Innovation&#8220;...,https://gamification.rw.fau.de/2022/01/09/call-for-papers-zu-gamification-innovation/
2022/01/01,Grün ist nicht genug – Gamification ein Ansatz für mehr Nachhaltigkeit?,"Juniorprofessur für Wirtschaftsinformatik, insbesondere Gamification","In der aktuellen Ausgabe des Forschungsmagazins &#8222;friedrich&#8220; der Friedrich-Alexander-Universität (Nr. 121 &#124; Dezember 2021) erörtern Pof. Dr. Oliver Schultheiss, Prof. Dr. Klaus Mose und Prof. Dr. Verena Tiefenbeck warum es uns schwer fällt unser Verhalten nachhaltiger zu gestalten. Ein Ansatz, um Menschen zu nachhaltigen Verhaltensänderungen zu bewegen und umweltgerechter zu...",https://gamification.rw.fau.de/2022/01/01/gruen-ist-nicht-genug-gamification-ein-ansatz-fuer-mehr-nachhaltigkeit/
2021/10/22,Offene Abschlussarbeit zu Gamification in der Lidl Inbound Logistik,"Juniorprofessur für Wirtschaftsinformatik, insbesondere Gamification",In Kooperation mit der Lidl Stiftung &#38; Co. KG​ suchen wir Studierende (m/w/d) mit Interesse an einer Masterarbeit zum Thema „Gamification in der Inbound Logistik“. Beginnend mit einem bezahlten dreimonatigen freiwilligen Praktikum lernen Sie am internationalen Hauptsitz in Neckarsulm die Logistik bei Lidl kennen. Sie besuchen eines der international modernsten Logistik-Zentren und bekommen dort...,https://gamification.rw.fau.de/2021/10/22/offene-abschlussarbeit-zu-gamification-in-der-lidl-inbound-logistik/
2021/10/21,Exergames – KickOff unserer neuen interdisziplinären Vorlesung,"Juniorprofessur für Wirtschaftsinformatik, insbesondere Gamification","Gemeinsam mit Prof. Dr. Daniel Roth vom Department Artificial Intelligence in Biomedical Engineering der Technischen Fakultät, haben wir heute unsere neue Vorlesung „Exergames“ gestartet. In dieser interdisziplinären Vorlesung kommen Studierende der Medizintechnik, Informatik, Künstlichen Intelligenz und Wirtschaftsinformatik zusammen, um in innovativen Projekten neue spielbasierte Antworten auf Herausforderungen im Bereich Demenz,...",https://gamification.rw.fau.de/2021/10/21/exergames-kickoff-unserer-neuen-interdisziplinaeren-vorlesung-gemeinsam-mit-der-tech-fakultaet/
2021/10/05,Gamification für nachhaltiges Verhalten am Arbeitsplatz: Ein Blick auf die Perspektive der Mitarbeiter,"Juniorprofessur für Wirtschaftsinformatik, insbesondere Gamification","Die Förderung von nachhaltigem Mitarbeiterverhalten ist für Unternehmen angesichts des zunehmenden gesellschaftlichen Drucks in Richtung Nachhaltigkeit entscheidend. Vor allem kleine und mittlere Unternehmen (KMU) sind auf das Engagement ihrer Mitarbeiter angewiesen, um ihre Nachhaltigkeitsleistung zu verbessern, da ihnen die finanziellen Mittel für Nachhaltigkeitsmaßnahmen fehlen. Folglich besteht ein großer Bedarf an...",https://gamification.rw.fau.de/2021/10/05/gamification-fuer-nachhaltiges-verhalten-am-arbeitsplatz-ein-blick-auf-die-perspektive-der-mitarbeiter/
2021/07/14,Forschungsvorhaben zu Gamifying the Human-AI Collaboration gewinnt Preis der Emerging Talents Initiative (ETI),"Juniorprofessur für Wirtschaftsinformatik, insbesondere Gamification","Können digitale Spiele und ihre Designprinzipien das Teaming zwischen Mensch und KI verbessern? Die Emerging Talents Initiative (ETI) der FAU unterstützt unsere innovative Forschung auf diesem Gebiet mit einem „Emerging Talents“-Award! Das ETI ist ein FAU-internes Talentprogramm, das herrausragenden Forschenden eine Anschubfinanzierungen zur Verfügung stellt, um ihre Reputation in einem...",https://gamification.rw.fau.de/2021/07/14/forschungsvorhaben-zu-gamifying-the-human-ai-collaboration-gewinnt-preis-der-emerging-talents-initiative-eti/
2021/06/15,Gastvortrag zu „Gamifying Sustainable Consumption“,"Juniorprofessur für Wirtschaftsinformatik, insbesondere Gamification","Im Rahmen der Vorlesung Designing Gamified Systems veranstalten wir am kommenden Donnerstag, 17. Juni, einen Gastvortrag zum Thema Einsatz von Gamification bei der Förderung von nachhaltigem Konsum. Georgina Guillén-Hanson und Daniel Fernández Galeote von der Gamification Group der Tampere Universität in Finnland geben einen Einblick in Ihre Forschung und diskutieren in...",https://gamification.rw.fau.de/2021/06/15/gastvortrag-zu-gamifying-sustainable-consumption/
2021/06/03,Gaming trifft auf Sport und Mobilität,"Juniorprofessur für Wirtschaftsinformatik, insbesondere Gamification","Videospiele könnten bald olympisch werden! Das IOC veranstaltet dieses Jahr überraschend ein eSports-Event als Pre-Event zu den Olympischen Spielen in Japan und die 19th Asian Games 2022 in Hangzhou werden die erste olympische Veranstaltung sein, bei der sowohl eSports als auch Sportathleten in ihren Disziplinen Goldmedaillen gewinnen können. Das hat...",https://gamification.rw.fau.de/2021/06/03/gaming-trifft-auf-sport-und-mobilitaet/
2022/08/17,Teaching in Winter Term 2022/2023,Chair of Quantitative Labor Economics,"In Winter Term 2022/2023, the chair offers two courses: Semiparametric Methods in Econometrics and Applications, 5 ECTS, for Master students Current Topics in Labor Market Policy, 5 ECTS, for Bachelor students &#160; Further information can be found here. &#160;",https://www.quantitativearbeitsoekonomik.rw.fau.de/2022/08/17/teaching-in-winter-term-22-23/
2021/08/09,Teaching in Winter Term 2021/22,Chair of Quantitative Labor Economics,"In the Winter Term 2021/22, the chair offers the following courses: &#160; Current Topics in Labor Market Policy This seminar is offered for Bachelor students of International Business Studies, International Economic Studies, Wirtschaftswissenschaften and Sozialökonomik in the 5th semester onwards. Further information can be found in the module description and...",https://www.quantitativearbeitsoekonomik.rw.fau.de/2021/08/09/teaching-in-winter-term-2021-22/
2021/03/23,Looking for Student Assistants,Chair of Quantitative Labor Economics,"The Institute for Employment Research at the Federal Employment Agency is currently looking for student assistants to work with Prof. Fitzenberger, Ph.D. The document for internal applications can be downloaded here, external applicants should submit this document.",https://www.quantitativearbeitsoekonomik.rw.fau.de/2021/03/23/looking-for-student-assistants/
2021/03/22,Teaching in Summer Semester 2021,Chair of Quantitative Labor Economics,"In the summer term 2021, the Chair of Quantitative Labor Economics offers the seminar &#8222;Current topics in labor economics&#8220; or bachelor students. Course Description &#160;",https://www.quantitativearbeitsoekonomik.rw.fau.de/2021/03/22/teaching-in-summer-semester-2021/
2022/08/19,Informationen zur Lehre im Wintersemester 2022/23,Lehrstuhl für Arbeitsmarkt- und Regionalpolitik,"Liebe Studierende, voraussichtlich und soweit möglich erfolgt die Lehre auch im Wintersemester 2022/23 in Präsenz. Herr Prof. Schnabel wird wegen eines Forschungsfreisemesters keine Lehre halten. Nähere Informationen zu den einzelnen Veranstaltungen finden Sie auf StudOn. Bitte treten Sie deshalb den Kursen auf StudOn bei, die Sie besuchen wollen! Trotz aller...",https://www.arbeitsmarkt.rw.fau.de/informationen-zur-lehre-im-wintersemester-2021-22/
2018/01/20,Vortrag „Wann sind ungleiche Löhne gerechtfertigt?“,Lehrstuhl für Arbeitsmarkt- und Regionalpolitik,Im Rahmen des Collegium Alexandrinum und der Langen Nacht der Wissenschaften hielt Prof. Schnabel einen Vortrag zum Thema &#8222;Wann sind ungleiche Löhne gerechtfertigt?&#8220;. Eine Aufzeichnung finden Sie hier.,https://www.arbeitsmarkt.rw.fau.de/festvortrag-phaenomene-des-arbeitsmarktes/
2022/12/29,Liebe Alumni – Dear Alumni: We want to hear from you!,Lehrstuhl für Corporate Sustainability Management,"A decade ago, we started our first sustainability course at FAU WiSo, FAU Erlangen-Nürnberg. Since then, thousands of students have been a part of our classes and hundreds from the Bachelor and Master programs chose to write their thesis with us. Our students are our real strength, and over these...",https://www.nachhaltigkeit.rw.fau.de/2022/12/29/liebe-alumni-dear-alumni-we-want-to-hear-from-you/
2022/12/23,Neue Themen ausgeschrieben für Abschlussarbeiten (SS 2023),Lehrstuhl für Corporate Sustainability Management,"Da die Bewerbungfrist für Bachelor-/Masterarbeiten im SS 2023 sich nähert, haben wir eine Liste mit Themen zusammengestellt, auf die Du Dich für eine Abschlussarbeit im Sommersemester 2023 bewerben kannst. Bewerbungen sind ab sofort möglich. Die Deadline ist der 20. Januar 2023. Und wie in jedem Jahr gilt natürlich auch diesmal,...",https://www.nachhaltigkeit.rw.fau.de/2022/12/23/neue-themen-ausgeschrieben-fuer-abschlussarbeiten-ss-2023/
2022/12/22,Nachhaltigkeit: Stück für Stück besser werden,Lehrstuhl für Corporate Sustainability Management,"Viele Unternehmen haben in Sachen Nachhaltigkeit schon wichtige Meilensteine erreicht. Andere Unternehmen machen sich gerade auf den Weg. Doch wie kann dies gelingen? Welche Rolle spielen Erwartungen der Kunden? Wie und wo können Unternehmen beginnen? Und warum sollte man Nachhaltigkeit nicht als Projekt, sondern als Prozess organisieren? Auf diese und...",https://www.nachhaltigkeit.rw.fau.de/2022/12/22/nachhaltigkeit-stueck-fuer-stueck-besser-werden/
2022/10/12,Ringvorlesung IMPACT – Unternehmerische Lösungen für gesellschaftliche Probleme,Lehrstuhl für Corporate Sustainability Management,Wirtschaft hat mehr als nur wirtschaftliche Folgen. Es geht immer auch um ökologische und soziale Wirkungen. Doch wie können wir diesen Impact positiv gestalten? Welche unternehmerischen (Gründungs)Ideen können drängende Herausforderungen adressieren? Und welche neuen Forschungserkenntnisse können derartige Innovationen inspirieren? Um diese Fragen geht es in der hochschulübergreifenden Ringvorlesung IMPACT. Professor:innen...,https://www.nachhaltigkeit.rw.fau.de/2022/10/12/ringvorlesung-impact-unternehmerische-loesungen-fuer-gesellschaftliche-probleme/
2022/07/19,Der Lehrstuhl zu Gast im neuen FAU-Podcast #WissenHören,Lehrstuhl für Corporate Sustainability Management,"Die FAU hat zusammen mit dem Zentralinstitut für Wissenschaftsreflexion und Schlüsselqualifikationen (ZiWiS) und funklust, den Campusmedien an der FAU, spannende und renommierte Forscherinnen und Forscher der Universität für einen neuen Podcast vor das Mikro geholt. In „#WissenHören – der Podcast, der Wissen bewegt“ (er)klären die Forschenden die brennenden Fragen ihres...",https://www.nachhaltigkeit.rw.fau.de/2022/07/19/der-lehrstuhl-zu-gast-im-neuen-fau-podcast-wissenhoeren/
2022/06/09,Neue Themen ausgeschrieben für Abschlussarbeiten WS 22/23,Lehrstuhl für Corporate Sustainability Management,"Da die Bewerbungfrist für Bachelor-/Masterarbeiten im WS 2022/23 sich nähert, haben wir eine Liste mit Themen zusammengestellt, auf die Du Dich für eine Abschlussarbeit im Wintersemester 2022/23 bewerben kannst. Bewerbungen sind ab sofort möglich. Die Deadline ist der 4. Juli. Und wie in jedem Jahr gilt natürlich auch diesmal, dass...",https://www.nachhaltigkeit.rw.fau.de/2022/06/09/neue-themen-ausgeschrieben-fuer-abschlussarbeiten-ws-22-23/
2022/06/02,Genossenschaften als Unternehmensform mit besonderen Nachhaltigkeitspotential,Lehrstuhl für Corporate Sustainability Management,"Sind Genossenschaften eine Unternehmensform mit besonderem Nachhaltigkeitspotential? In der aktuellen Ausgabe von Profil, dem Bayerischen Genossenschaftsblatt, beleuchten ein Bankvorstand, ein Aufsichtsratsvorsitzender und ein Wissenschaftler dieses Thema. Prof. Markus Beckmann durfte in diesem interessanten Austauch die Rolle des Wissenschaftlers einnehmen. &#8222;Genossenschaften haben ein großes Potenzial, nachhaltig zu wirtschaften, ähnlich wie Familienunternehmen&#8220;,...",https://www.nachhaltigkeit.rw.fau.de/2022/06/02/genossenschaften-als-unternehmensform-mit-besonderen-nachhaltigkeitspotential/
